Tag,Latitude,Longitude,Date,Spp,Site,Study,Taxa,Stage,FieldYearEnd,Vmax
52542,-60.606,-57.98,4/12/2005 0:46,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.616,-57.613,4/12/2005 22:54,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.525,-57.231,4/13/2005 0:19,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.414,-57.58,4/13/2005 20:36,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.413,-57.575,4/13/2005 20:57,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.413,-57.579,4/13/2005 20:59,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.396,-57.492,4/13/2005 22:34,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.369,-57.555,4/13/2005 23:56,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.368,-57.557,4/13/2005 23:56,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.388,-57.59,4/14/2005 0:08,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.227,-57.675,4/14/2005 20:10,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.214,-57.677,4/14/2005 20:32,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.213,-57.737,4/14/2005 20:45,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.202,-57.792,4/14/2005 23:55,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.16,-57.689,4/15/2005 1:14,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.16,-57.69,4/15/2005 1:14,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.157,-57.67,4/15/2005 1:43,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.07,-57.466,4/15/2005 20:02,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.092,-57.487,4/15/2005 20:36,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.099,-57.469,4/15/2005 21:30,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.128,-57.038,4/16/2005 1:55,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.181,-57.222,4/17/2005 0:26,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.189,-57.331,4/17/2005 1:09,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.166,-57.261,4/17/2005 1:31,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.194,-57.286,4/17/2005 20:14,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.198,-57.285,4/17/2005 20:42,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.177,-57.304,4/17/2005 21:52,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.135,-57.305,4/18/2005 0:04,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.092,-57.281,4/18/2005 1:08,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.9,-57.217,4/18/2005 20:04,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.895,-57.221,4/18/2005 20:17,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.89,-57.193,4/18/2005 21:42,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.88,-57.21,4/18/2005 22:00,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.859,-57.235,4/18/2005 23:03,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.81,-57.211,4/18/2005 23:40,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.81,-57.21,4/18/2005 23:42,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.777,-57.195,4/19/2005 0:58,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.745,-57.254,4/19/2005 1:18,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.417,-57.08,4/19/2005 21:33,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.408,-57.117,4/19/2005 21:34,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.366,-57.022,4/19/2005 23:07,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.064,-56.575,4/20/2005 21:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.073,-56.592,4/20/2005 21:20,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-58.957,-56.678,4/21/2005 0:22,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-58.866,-56.759,4/21/2005 1:37,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-58.878,-55.734,4/21/2005 20:47,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-58.871,-55.692,4/21/2005 20:59,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-58.88,-55.716,4/21/2005 21:07,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.083,-55.376,4/22/2005 1:47,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.557,-54.71,4/22/2005 20:22,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.632,-54.744,4/22/2005 20:59,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.734,-54.566,4/23/2005 1:25,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.916,-54.2,4/23/2005 20:07,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.904,-54.199,4/23/2005 20:45,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.934,-54.162,4/23/2005 21:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.999,-54.105,4/23/2005 23:21,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.079,-53.688,4/24/2005 20:33,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.084,-53.691,4/24/2005 21:16,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.084,-53.692,4/24/2005 21:16,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.062,-53.632,4/24/2005 22:10,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.018,-53.789,4/25/2005 20:21,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.021,-53.748,4/25/2005 20:53,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.051,-53.583,4/25/2005 23:36,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.508,-53.121,4/26/2005 20:09,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.696,-53.18,4/26/2005 23:31,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.592,-52.906,4/27/2005 0:59,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.93,-52.01,4/27/2005 21:42,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.973,-52.018,4/28/2005 0:29,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.968,-52.058,4/28/2005 0:41,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.979,-52.096,4/28/2005 1:07,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.093,-51.588,4/29/2005 0:42,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.075,-51.583,4/29/2005 0:42,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.071,-51.268,4/29/2005 20:59,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.059,-51.305,4/29/2005 21:16,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.058,-51.325,4/29/2005 22:24,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.035,-51.414,4/29/2005 22:54,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.018,-51.421,4/29/2005 23:51,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.032,-51.441,4/30/2005 0:04,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.027,-51.457,4/30/2005 0:18,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.035,-51.485,4/30/2005 0:33,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.026,-51.459,4/30/2005 1:32,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.033,-51.457,4/30/2005 1:43,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.036,-51.439,4/30/2005 1:56,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.011,-51.412,4/30/2005 20:34,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.019,-51.426,4/30/2005 21:03,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.012,-51.3,4/30/2005 23:54,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.007,-51.296,5/1/2005 1:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.007,-51.297,5/1/2005 1:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-61.028,-51.296,5/1/2005 1:29,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.909,-51.243,5/1/2005 20:09,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.905,-51.292,5/1/2005 20:13,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.893,-51.255,5/1/2005 20:54,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.902,-51.255,5/2/2005 0:09,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.884,-51.234,5/2/2005 0:45,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.823,-51.328,5/2/2005 20:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.807,-51.236,5/2/2005 21:29,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.748,-51.246,5/2/2005 23:08,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.732,-51.27,5/2/2005 23:24,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.699,-51.258,5/3/2005 0:47,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.66,-51.215,5/3/2005 1:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.428,-50.6,5/3/2005 21:04,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.414,-50.502,5/3/2005 22:09,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.43,-50.482,5/3/2005 22:44,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.173,-48.978,5/4/2005 20:18,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-60.167,-48.961,5/4/2005 20:42,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.457,-47.297,5/5/2005 21:58,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.386,-45.367,5/7/2005 0:32,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.378,-45.343,5/7/2005 0:52,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.455,-43.893,5/8/2005 0:03,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.794,-42.818,5/8/2005 20:44,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.83,-42.742,5/8/2005 22:10,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.853,-42.741,5/8/2005 22:26,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.906,-42.725,5/8/2005 23:44,AFS,CS,overwinter,SEAL,pup,2005,2.5
52542,-59.918,-42.731,5/9/2005 0:07,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.475,-60.823,4/2/2005 20:27,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.471,-60.778,4/2/2005 21:25,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.47,-60.779,4/2/2005 21:37,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.473,-60.777,4/2/2005 23:04,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.475,-60.777,4/2/2005 23:07,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.478,-60.782,4/3/2005 0:42,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.472,-60.774,4/3/2005 0:50,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.471,-60.781,4/3/2005 0:57,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.471,-60.775,4/3/2005 1:48,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.326,-60.761,4/3/2005 21:13,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.322,-60.748,4/3/2005 21:14,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.298,-60.776,4/3/2005 22:53,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.297,-60.763,4/3/2005 22:55,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.299,-60.768,4/3/2005 22:55,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.28,-60.797,4/4/2005 0:33,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.279,-60.797,4/4/2005 0:33,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.275,-60.789,4/4/2005 0:34,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.281,-60.812,4/4/2005 0:36,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.251,-60.834,4/4/2005 1:25,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.252,-60.835,4/4/2005 1:25,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.027,-61.255,4/4/2005 20:49,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.021,-61.274,4/4/2005 21:02,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.021,-61.273,4/4/2005 21:02,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.021,-61.303,4/4/2005 22:29,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.026,-61.31,4/4/2005 22:41,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.02,-61.323,4/4/2005 22:43,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.016,-61.377,4/5/2005 0:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.012,-61.368,4/5/2005 0:14,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.016,-61.386,4/5/2005 0:21,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.019,-61.38,4/5/2005 0:24,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.027,-61.383,4/5/2005 1:02,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.004,-61.055,4/5/2005 20:54,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.003,-61.049,4/5/2005 22:07,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.016,-61.051,4/5/2005 22:28,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.009,-61.03,4/5/2005 22:30,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62,-61.042,4/5/2005 23:47,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.992,-61.029,4/6/2005 0:08,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.001,-61.064,4/6/2005 0:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-62.005,-61.068,4/6/2005 0:40,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.991,-61.076,4/6/2005 1:27,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.997,-61.095,4/6/2005 1:47,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.761,-61.044,4/6/2005 20:02,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.782,-61.032,4/6/2005 20:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.767,-60.981,4/6/2005 21:43,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.771,-60.958,4/6/2005 22:19,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.796,-60.862,4/6/2005 23:59,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.793,-60.893,4/7/2005,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.798,-60.847,4/7/2005 0:16,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.806,-60.868,4/7/2005 1:02,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.805,-60.868,4/7/2005 1:02,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.802,-60.848,4/7/2005 1:55,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.837,-60.168,4/7/2005 20:25,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.854,-60.221,4/7/2005 21:45,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.85,-60.135,4/7/2005 22:07,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.829,-60.067,4/7/2005 22:59,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.818,-60.06,4/7/2005 23:45,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.837,-60.062,4/7/2005 23:49,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.827,-60.057,4/8/2005 0:38,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.827,-60.059,4/8/2005 0:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.829,-60.031,4/8/2005 1:25,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.823,-60.052,4/8/2005 1:26,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.816,-60.036,4/8/2005 1:35,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.655,-59.639,4/8/2005 20:15,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.659,-59.624,4/8/2005 20:55,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.642,-59.634,4/8/2005 21:56,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.633,-59.634,4/8/2005 22:37,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.625,-59.585,4/8/2005 23:32,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.628,-59.574,4/8/2005 23:35,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.626,-59.579,4/9/2005 0:16,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.629,-59.568,4/9/2005 1:12,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.627,-59.577,4/9/2005 1:13,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.624,-59.575,4/9/2005 1:14,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.627,-59.571,4/9/2005 1:54,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.554,-59.428,4/9/2005 20:04,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.55,-59.427,4/9/2005 21:44,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.535,-59.431,4/9/2005 22:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.523,-59.371,4/9/2005 23:19,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.524,-59.368,4/9/2005 23:25,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.522,-59.328,4/9/2005 23:51,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.523,-59.328,4/10/2005 0:48,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.521,-59.295,4/10/2005 1:31,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.22,-58.785,4/10/2005 21:33,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.214,-58.779,4/10/2005 21:49,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.209,-58.792,4/10/2005 22:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.187,-58.678,4/10/2005 23:14,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.198,-58.655,4/10/2005 23:28,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.19,-58.607,4/11/2005 0:26,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.19,-58.608,4/11/2005 0:26,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.197,-58.568,4/11/2005 0:47,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.22,-58.495,4/11/2005 0:52,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.974,-57.334,4/11/2005 21:22,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.97,-57.305,4/11/2005 21:25,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.94,-56.975,4/12/2005 0:34,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.936,-56.965,4/12/2005 0:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.944,-56.985,4/12/2005 0:45,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.942,-56.992,4/12/2005 1:40,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.976,-56.122,4/12/2005 21:00,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.981,-56.143,4/12/2005 21:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.981,-56.143,4/12/2005 21:12,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.979,-56.119,4/12/2005 21:21,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.988,-56.056,4/12/2005 22:37,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.995,-56.048,4/12/2005 22:41,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.982,-56.043,4/12/2005 22:50,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.989,-55.978,4/12/2005 23:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.995,-55.978,4/12/2005 23:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.991,-55.958,4/13/2005 0:21,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.992,-55.958,4/13/2005 0:21,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.989,-55.942,4/13/2005 0:21,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.977,-55.918,4/13/2005 0:28,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.999,-55.906,4/13/2005 1:20,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-60.999,-55.905,4/13/2005 1:20,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.339,-56.046,4/13/2005 20:34,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.339,-56.045,4/13/2005 20:34,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.294,-56.068,4/13/2005 21:01,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.36,-56.124,4/13/2005 22:18,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.373,-56.095,4/13/2005 22:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.372,-56.095,4/13/2005 22:39,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.35,-56.067,4/13/2005 23:55,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.349,-56.069,4/13/2005 23:55,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.353,-56.068,4/14/2005 0:09,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.354,-56.023,4/14/2005 0:17,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.354,-56.024,4/14/2005 0:17,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.355,-56.063,4/14/2005 0:57,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.348,-56.062,4/14/2005 1:36,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.344,-56.076,4/14/2005 1:36,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.331,-56.025,4/14/2005 1:49,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.33,-56.025,4/14/2005 1:49,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.346,-56.04,4/14/2005 1:55,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.453,-54.876,4/14/2005 20:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.45,-54.869,4/14/2005 20:12,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.469,-54.87,4/14/2005 20:32,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.465,-54.834,4/14/2005 20:49,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.473,-54.718,4/14/2005 21:53,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.473,-54.758,4/14/2005 22:13,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.5,-54.612,4/14/2005 23:33,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.477,-54.612,4/14/2005 23:56,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.504,-54.557,4/15/2005 0:06,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.503,-54.541,4/15/2005 0:35,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.485,-54.572,4/15/2005 1:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.483,-54.581,4/15/2005 1:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.461,-54.608,4/15/2005 1:38,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.485,-54.649,4/15/2005 1:46,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.637,-54.199,4/15/2005 20:03,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.665,-54.13,4/15/2005 20:36,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.664,-54.043,4/15/2005 21:29,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.694,-54.085,4/15/2005 22:18,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.674,-54.031,4/15/2005 23:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.696,-53.876,4/16/2005 0:52,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.726,-53.731,4/16/2005 1:53,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.69,-52.539,4/16/2005 20:23,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.672,-52.471,4/16/2005 21:04,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.691,-52.403,4/16/2005 22:02,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.684,-52.354,4/16/2005 23:32,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.68,-52.332,4/17/2005 0:27,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.705,-52.381,4/17/2005 1:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.706,-52.383,4/17/2005 1:11,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.691,-52.308,4/17/2005 1:21,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.691,-52.307,4/17/2005 1:21,AFS,CS,overwinter,SEAL,pup,2005,2.5
52543,-61.686,-52.286,4/17/2005 1:31,AFS,CS,overwinter,SEAL,pup,2005,2.5
